_id_x,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,Neighborhood,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,_id_y,Id,Estimate; Total,Margin of Error; Total
3156334,324540174,23173771,6,2023-11-01T14:00:00,"3700 Block Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2708.0,1.0,1.0,-80.03519808011238,40.48325452805599,13,13,7421.0,560.572921216
3156347,323139786,23161857,0,2023-10-11T19:45:00,"1500 Block Antrim St Pittsburgh, PA 15212",N,Brighton Heights,1,99,9999 9999 - (Misc. Incident): ,2703.0,1.0,1.0,-80.03620331657422,40.47575952774708,13,13,7421.0,560.572921216
3156368,323510451,23165126,29,2023-10-17T18:25:00,"3800 Block Mc Clure Ave Pittsburgh, PA 15212",N,Brighton Heights,1,RUNAWAYS - JUVENILE,029 Missing Juvenile,2701.0,1.0,1.0,-80.03678450111084,40.48447803911873,13,13,7421.0,560.572921216
3156414,323638490,23166004,14,2023-10-19T09:51:00,"3500 Block Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,CRIM MISCHIEF,3304 Criminal Mischief.,2708.0,1.0,1.0,-80.03096856971929,40.47948570075871,13,13,7421.0,560.572921216
3156437,323284821,23162979,6,2023-10-13T17:10:00,"3700 Block Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,2708.0,1.0,1.0,-80.03519808011238,40.48325452805599,13,13,7421.0,560.572921216
3156642,324118720,23170305,0,2023-10-26T14:58:00,"3400 Block Gass Ave Pittsburgh, PA 15212",N,Brighton Heights,1,99,9994 PFA Service,2703.0,1.0,1.0,-80.03467215284965,40.47707432984674,13,13,7421.0,560.572921216
3156665,323308037,23163370,99,2023-10-14T11:27:00,"200 Block Voeghtly St Pittsburgh, PA 15212",N,Brighton Heights,1,AIDED CASE,9497 Aided Case,2701.0,,,,,13,13,7421.0,560.572921216
3156689,323166837,23162054,0,2023-10-11T16:30:00,"3800 Block Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,99,9999 9999 - (Misc. Incident): ,2708.0,1.0,1.0,-80.03569611050388,40.48455804314705,13,13,7421.0,560.572921216
3156737,323343823,23164040,6,2023-10-15T18:50:00,"River Ave & Warlock St Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2701.0,,,,,13,13,7421.0,560.572921216
3156772,323169774,23162075,0,2023-10-12T08:00:00,"1400 Block Benton Ave Pittsburgh, PA 15212",N,Brighton Heights,1,99,3747 Written Report of Accident by Driver or Owner,2701.0,1.0,1.0,-80.0370203138271,40.48435193508315,13,13,7421.0,560.572921216
3156855,323511824,23165093,99,2023-10-17T17:12:00,"3400 Block Fleming Ave Pittsburgh, PA 15212",N,Brighton Heights,1,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2703.0,1.0,1.0,-80.03822695922346,40.47699999800289,13,13,7421.0,560.572921216
3156886,323320101,23163685,3,2023-10-14T23:50:00,"3900 Block Oswego St Pittsburgh, PA 15212",N,Brighton Heights,1,ROBBERY,3701 Robbery. / 2706 Terroristic Threats.,2701.0,,,,,13,13,7421.0,560.572921216
3156940,323777992,23167820,0,2023-10-22T10:55:00,"1500 Block Letort St Pittsburgh, PA 15212",N,Brighton Heights,1,99,9999 9999 - (Misc. Incident): Neighor Dispute,2703.0,1.0,1.0,-80.03734249515784,40.48000107748024,13,13,7421.0,560.572921216
3156956,324724371,23175714,10,2023-11-05T00:30:00,"1800 Block Morrell St Pittsburgh, PA 15212",N,Brighton Heights,1,HARRASSMENT,2709(a) Harassment.,2701.0,1.0,1.0,-80.04230077270383,40.482885693155055,13,13,7421.0,560.572921216
3156962,323390734,23164323,10,2023-10-16T05:40:00,"Ohio River Blvd & Mckees Rocks Brg Pittsburgh, PA 15212",N,Brighton Heights,1,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 3743 Accidents Involving Damage to Attended Veh. or Property / 3736 Reckless Driving",2701.0,1.0,1.0,-80.04385251921047,40.47956251071367,13,13,7421.0,560.572921216
3157018,323466912,23161531,0,2023-10-11T09:01:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Brighton Heights,1,99,3742.1 Accident Involv. Death/Inj. While not Licensed,2701.0,6.0,6.0,-79.99688178462712,40.43480407292362,13,13,7421.0,560.572921216
3157084,323760998,23167591,5,2023-10-21T22:45:00,"3400 Block Mc Clure Ave Pittsburgh, PA 15212",N,Brighton Heights,1,BURGLARY,3502 Burglary.,2703.0,1.0,1.0,-80.03641805274707,40.47754671753545,13,13,7421.0,560.572921216
3157089,323614685,23165963,0,2023-10-19T07:45:00,"1600 Block Falck Ave Pittsburgh, PA 15212",Y,Brighton Heights,1,99,9999 9999 - (Misc. Incident): DOA,2703.0,1.0,1.0,-80.03888238572966,40.478457060518345,13,13,7421.0,560.572921216
3157116,323820776,23168184,5,2023-10-23T06:49:00,"3800 Block Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,BURGLARY,3502 Burglary.,2701.0,1.0,1.0,-80.03569611050388,40.48455804314705,13,13,7421.0,560.572921216
3157135,323728353,23167065,5,2023-10-21T01:12:00,"2500 Block Perrysville Ave Pittsburgh, PA 15214",N,Brighton Heights,1,BURGLARY,3502 Burglary.,2703.0,6.0,1.0,-80.00837799365422,40.469582827589136,13,13,7421.0,560.572921216
3157173,323942995,23168909,6,2023-10-24T10:40:00,"3400 Block Shadeland Ave Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2703.0,1.0,1.0,-80.03332669923716,40.47735294724437,13,13,7421.0,560.572921216
3157190,323759290,23167561,99,2023-10-21T22:25:00,"1800 Block Viruth St Pittsburgh, PA 15212",Y,Brighton Heights,1,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2701.0,1.0,1.0,-80.0387323961751,40.48438521915932,13,13,7421.0,560.572921216
3157191,323766421,23167733,10,2023-10-22T05:02:00,"3500 Block Mexico St Pittsburgh, PA 15212",Y,Brighton Heights,1,SIMPLE ASSAULT,2701 Simple Assault.,2703.0,,,,,13,13,7421.0,560.572921216
3157289,324060547,23169779,5,2023-10-22T02:10:00,"1000 Block Woods Run Ave Pittsburgh, PA 15212",N,Brighton Heights,1,BURGLARY,3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 3934 Theft from Vehicle / 3503(a) Criminal Trespass,2708.0,1.0,1.0,-80.02762362140437,40.47895464687458,13,13,7421.0,560.572921216
3157565,324359645,23172709,99,2023-10-30T17:35:00,"1600 Block Hybla St Pittsburgh, PA 15212",N,Brighton Heights,1,AIDED CASE,9497 Aided Case,2703.0,,,,,13,13,7421.0,560.572921216
3157575,323051501,23161382,0,2023-10-10T23:23:00,"Woods Run Ave & Brighton Rd Pittsburgh, PA 15212",Y,Brighton Heights,1,99,9998 Overdose Other,2708.0,1.0,1.0,-80.03172203389941,40.47649715441179,13,13,7421.0,560.572921216
3157592,323207368,23162408,0,2023-10-12T19:29:00,"Woods Run Ave & Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,99,9998 Overdose Other,2708.0,1.0,1.0,-80.03172203389941,40.47649715441179,13,13,7421.0,560.572921216
3157648,324089766,23170112,6,2023-10-16T22:00:00,"1900 Block Termon Ave Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2701.0,1.0,1.0,-80.04341581989982,40.482581643543554,13,13,7421.0,560.572921216
3157757,323783944,23167860,10,2023-10-22T12:18:00,"1900 Block Spring Garden Ave Pittsburgh, PA 15212",Y,Brighton Heights,1,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",2701.0,1.0,1.0,-79.98562809143594,40.468787134498655,13,13,7421.0,560.572921216
3157770,323126736,23161716,99,2023-10-11T15:45:00,"1400 Block Benton Ave Pittsburgh, PA 15212",Y,Brighton Heights,1,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,2701.0,1.0,1.0,-80.0370203138271,40.48435193508315,13,13,7421.0,560.572921216
3158080,324671969,23173125,11,2023-10-31T09:00:00,"3300 Block Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT BY DECEPTION,3922 Theft by Deception. / 4105(a)(1) Bad Checks,2708.0,1.0,1.0,-80.031526355361,40.47663688906603,13,13,7421.0,560.572921216
3158172,324059629,23169812,27,2023-10-25T19:20:00,"Brighton Rd & Benton Ave Pittsburgh, PA 15212",N,Brighton Heights,1,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2701.0,1.0,1.0,-80.03582306777841,40.48431952842923,13,13,7421.0,560.572921216
3158174,324090281,23170094,6,2023-10-26T09:30:00,"3900 Block Mc Clure Ave Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2701.0,,,,,13,13,7421.0,560.572921216
3154947,324322512,23172464,10,2023-10-30T07:10:00,"7000 Block Kelly St Pittsburgh, PA 15208",N,Homewood South,5,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1303.0,9.0,2.0,-79.90181463020195,40.4566120541176,42,42,2276.0,320.068742616
3154968,323458677,23164815,6,2023-10-17T01:51:00,"7300 Block Susquehanna St Pittsburgh, PA 15208",N,Homewood South,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1303.0,9.0,2.0,-79.89643684009889,40.4529830128931,42,42,2276.0,320.068742616
3154974,-3712002520,23173047,5,2023-10-31T09:00:00,"7500 Block Bennett St Pittsburgh, PA 15208",N,Homewood South,5,BURGLARY,3502 Burglary. / 3304 Criminal Mischief.,1304.0,9.0,2.0,-79.89220741554816,40.45528382554382,42,42,2276.0,320.068742616
3155007,322753068,23159002,26,2023-10-06T10:34:00,"7200 Block Tioga St Pittsburgh, PA 15208",N,Homewood South,5,CRIMINAL TRESPASS,3503 Criminal Trespass,1303.0,,,,,42,42,2276.0,320.068742616
3155025,323499552,23164914,6,2023-10-17T12:00:00,"700 Block N Homewood Ave Pittsburgh, PA 15208",Y,Homewood South,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 6106 Firearms not to be Carried without a License.,1303.0,9.0,2.0,-79.8966616632168,40.45562602516654,42,42,2276.0,320.068742616
3155082,324276854,23172337,6,2023-10-29T18:55:00,"500 Block N Dunfermline St Pittsburgh, PA 15208",N,Homewood South,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1303.0,9.0,2.0,-79.89474609616786,40.45316493826375,42,42,2276.0,320.068742616
3155129,322845103,23160284,0,2023-10-08T19:59:00,"7600 Block Hamilton Ave Pittsburgh, PA 15221",N,Homewood South,5,99,9994 PFA Service,1304.0,9.0,2.0,-79.8910696074733,40.45286060404069,42,42,2276.0,320.068742616
3155135,323352060,23164068,29,2023-10-15T20:01:00,"7200 Block Finance St Pittsburgh, PA 15208",N,Homewood South,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1303.0,9.0,2.0,-79.89842624967821,40.45285583326364,42,42,2276.0,320.068742616
3155173,323084581,23158963,26,2023-10-11T10:00:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Homewood South,2,RETALIATION FOR PAST OFF ACTION,4703 Operation of Vehicle without Official Certif. of Inspection / 3743 Accidents Involving Damage to Attended Veh. or Property / 1301 Registration and Certificate of Title Required. / 1786 Required Financial Responsibility. / 3714 Careless Driving / 1501 Drivers Required to be Licensed. / 1511 Carrying and Exhibiting Driver's License on Demand. / 1332 Display of Registration Plate.,201.0,6.0,6.0,-79.99688178462712,40.43480407292362,42,42,2276.0,320.068742616
3155185,322909131,23160596,10,2023-10-09T14:00:00,"7500 Block Hamilton Ave Pittsburgh, PA 15208",N,Homewood South,5,SIMPLE ASSAULT,2701 Simple Assault.,1303.0,9.0,2.0,-79.89247777975808,40.45347653819744,42,42,2276.0,320.068742616
3155247,322964515,23160848,99,2023-10-10T09:40:00,"7000 Block Susquehanna St Pittsburgh, PA 15208",N,Homewood South,5,DRUG INVESTIGATION,9124 Drug Investigation,1303.0,9.0,2.0,-79.90265282338132,40.45500537715394,42,42,2276.0,320.068742616
3155253,323276054,23162878,0,2023-10-13T14:25:00,"7000 Block Kelly St Pittsburgh, PA 15208",N,Homewood South,5,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident):  POSSIBLE PHONE HACKING,1303.0,9.0,2.0,-79.90181463020195,40.4566120541176,42,42,2276.0,320.068742616
3155281,323470956,23164861,14,2023-10-17T08:00:00,"7600 Block Susquehanna St Pittsburgh, PA 15221",N,Homewood South,5,CRIM MISCHIEF,3304 Criminal Mischief.,1304.0,9.0,2.0,-79.89217441328918,40.45114379564591,42,42,2276.0,320.068742616
3155344,324302968,23172447,18,2023-10-30T06:00:00,"7400 Block Tioga St Pittsburgh, PA 15208",Y,Homewood South,5,STOLEN PROPERTY - OTHER,13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance,1303.0,9.0,2.0,-79.89474536678411,40.4531251863429,42,42,2276.0,320.068742616
3155384,323973830,23169144,0,2023-10-24T16:00:00,"7200 Block Susquehanna St Pittsburgh, PA 15208",N,Homewood South,5,99,9999 9999 - (Misc. Incident): ,1303.0,,,,,42,42,2276.0,320.068742616
3155390,324614018,23172443,29,2023-10-30T05:39:00,"800 Block N Lang Ave Pittsburgh, PA 15208",N,Homewood South,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1303.0,9.0,2.0,-79.89887584415702,40.45700286801745,42,42,2276.0,320.068742616
3155444,323080410,23159593,10,2023-10-09T15:00:00,"500 Block Rosedale St Pittsburgh, PA 15221",N,Homewood South,5,HARRASSMENT,2709 Harassment (Non-Specific),1304.0,9.0,2.0,-79.887261045738,40.44927110961714,42,42,2276.0,320.068742616
3155518,324594905,23174281,0,2023-11-02T13:25:00,"7100 Block Hamilton Ave Pittsburgh, PA 15208",N,Homewood South,5,99,9998 Overdose Other,1303.0,9.0,2.0,-79.8995940592214,40.455112431555634,42,42,2276.0,320.068742616
3155599,324182196,23170802,6,2023-10-27T10:00:00,"7300 Block Tioga St Pittsburgh, PA 15208",N,Homewood South,5,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1303.0,9.0,2.0,-79.89601866630254,40.453474019835525,42,42,2276.0,320.068742616
3155613,324724303,23175754,10,2023-11-05T01:02:00,"7700 Block Hamilton Ave Pittsburgh, PA 15221",Y,Homewood South,5,SIMPLE ASSAULT,2701 Simple Assault.,1304.0,9.0,2.0,-79.88909220258323,40.45256859193237,42,42,2276.0,320.068742616
3155614,324725301,23175738,18,2023-11-05T00:39:00,"N Braddock Ave & Hamilton Ave Pittsburgh, PA 15208",Y,Homewood South,5,STOLEN PROPERTY - OTHER,"13(a)(31) Marijuana: Possession Small Amount / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 3351 Stop, Stand and Park Outside Bus. and Res.  / 3334 Turning Movements and Required Signals.",1303.0,9.0,2.0,-79.89111182926251,40.45317283724237,42,42,2276.0,320.068742616
3155625,324721058,23175619,18,2023-11-04T20:11:00,"Kelly St & Durango Way Pittsburgh, PA 15221",Y,Homewood South,5,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount / 4524 Windshield Obstructions and Wipers.,1304.0,9.0,2.0,-79.88939114289559,40.453800533092455,42,42,2276.0,320.068742616
3155701,324274086,23172309,29,2023-10-29T21:21:00,"7300 Block Fleury Way Pittsburgh, PA 15208",N,Homewood South,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1303.0,9.0,2.0,-79.89465673867832,40.455498219882784,42,42,2276.0,320.068742616
3155847,323508381,23165103,6,2023-10-17T17:15:00,"7200 Block Hamilton Ave Pittsburgh, PA 15208",N,Homewood South,5,THEFT FROM AUTO,3934 Theft from Vehicle,1303.0,9.0,2.0,-79.89749640748413,40.454620307681424,42,42,2276.0,320.068742616
3155875,323787979,23167928,1,2023-10-22T14:58:00,"N Homewood Ave & Finance St Pittsburgh, PA 15208",N,Homewood South,5,CRIMINAL HOMICIDE,2501 Criminal Homicide.,1303.0,9.0,2.0,-79.89860488393487,40.45304682883226,42,42,2276.0,320.068742616
3155890,324752881,23175754,10,2023-11-05T01:02:00,"7700 Block Hamilton Ave Pittsburgh, PA 15221",Y,Homewood South,5,SIMPLE ASSAULT,2701 Simple Assault.,1304.0,9.0,2.0,-79.88909220258323,40.45256859193237,42,42,2276.0,320.068742616
3155938,323008983,23161066,6,2023-10-10T11:50:00,"N Homewood Ave & Felicia Way Pittsburgh, PA 15208",N,Homewood South,5,THEFT FROM AUTO,3934 Theft from Vehicle,1303.0,9.0,2.0,-79.8964780561468,40.45694900273236,42,42,2276.0,320.068742616
3155980,323727477,23166993,15,2023-10-20T23:07:00,"7300 Block Tioga St Pittsburgh, PA 15208",Y,Homewood South,5,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 8106 Shots Fired,1303.0,9.0,2.0,-79.89601866630254,40.453474019835525,42,42,2276.0,320.068742616
3156001,322838329,23160150,29,2023-10-08T15:10:00,"7900 Block Madiera St Pittsburgh, PA 15221",N,Homewood South,6,RUNAWAYS - JUVENILE,029 Missing Juvenile,1304.0,9.0,2.0,-79.88770163297673,40.44844473465808,42,42,2276.0,320.068742616
3156002,322839671,23160184,15,2023-10-08T16:41:00,"Bennett St & Collier St Pittsburgh, PA 15208",Y,Homewood South,5,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,1303.0,9.0,2.0,-79.89226853946305,40.45547091783259,42,42,2276.0,320.068742616
3156074,323316818,23163545,99,2023-10-14T18:19:00,"Kelly St & Hale St Pittsburgh, PA 15221",Y,Homewood South,5,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1304.0,9.0,2.0,-79.88717269361608,40.45329722540272,42,42,2276.0,320.068742616
3156112,323758486,23167408,13,2023-10-21T16:56:00,"7000 Block Formosa Way Pittsburgh, PA 15208",N,Homewood South,5,RECEIVING STOLEN PROPERTY,"3925 Receiving Stolen Property. / 6106 Firearms not to be Carried without a License. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 4524 Windshield Obstructions and Wipers. / 1543 Driving While Operating Privilege is Suspended or Revoked.",1303.0,9.0,2.0,-79.90199971803537,40.45614896575055,42,42,2276.0,320.068742616
3156190,323290058,23163145,29,2023-10-13T23:00:00,"7900 Block Madiera St Pittsburgh, PA 15221",N,Homewood South,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1304.0,9.0,2.0,-79.88770163297673,40.44844473465808,42,42,2276.0,320.068742616
3156236,323324592,23163797,26,2023-10-15T07:10:00,"7900 Block Susquehanna St Pittsburgh, PA 15221",Y,Homewood South,5,UNAUTHORIZED USE VEHICLE,3928 Unauthorized Use of Automobile and Other Vehicles.,1304.0,9.0,2.0,-79.88725661944486,40.44923069582766,42,42,2276.0,320.068742616
3156369,323515379,23165235,99,2023-10-17T22:30:00,"Brushton Ave & Frankstown Ave Pittsburgh, PA 15221",N,Homewood South,5,DRUG INVESTIGATION,9124 Drug Investigation,1304.0,9.0,2.0,-79.88809638571746,40.45553443888364,42,42,2276.0,320.068742616
3156470,324737233,23175934,14,2023-11-05T11:00:00,"600 Block Brushton Ave Pittsburgh, PA 15221",N,Homewood South,5,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1304.0,9.0,2.0,-79.8891729739823,40.452757197223136,42,42,2276.0,320.068742616
3156508,323208729,23162442,6,2023-10-12T19:15:00,"200 Block N Braddock Ave Pittsburgh, PA 15208",N,Homewood South,4,THEFT FROM AUTO,3934 Theft from Vehicle,1303.0,9.0,2.0,-79.89383837385529,40.44804997812617,42,42,2276.0,320.068742616
3156528,323169808,23162003,18,2023-10-12T06:17:00,"7300 Block Hamilton Ave Pittsburgh, PA 15208",Y,Homewood South,5,STOLEN PROPERTY - OTHER,"13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)",1303.0,9.0,2.0,-79.89564758083468,40.454024491261066,42,42,2276.0,320.068742616
3156545,322991869,23161082,0,2023-10-10T12:40:00,"500 Block Rosedale St Pittsburgh, PA 15221",N,Homewood South,5,99,9993 PFA Service with Weapons Supplement,1304.0,9.0,2.0,-79.887261045738,40.44927110961714,42,42,2276.0,320.068742616
3156629,323116141,23160065,0,2023-10-08T07:00:00,"7400 Block Frankstown Ave Pittsburgh, PA 15208",N,Homewood South,5,99,9999 9999 - (Misc. Incident): ,1304.0,9.0,2.0,-79.89187403619928,40.456385158449294,42,42,2276.0,320.068742616
3156717,324241972,23171355,27,2023-10-28T07:30:00,"7300 Block Hamilton Ave Pittsburgh, PA 15208",Y,Homewood South,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1303.0,9.0,2.0,-79.89564758083468,40.454024491261066,42,42,2276.0,320.068742616
